t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,v_f,sz_f,sig_k,live,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
16.056190,3,1,0.237704,0.237704,0.2400,-0.00230,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0133,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.817,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.773,0,199.2,0.0
16.060393,3,1,0.237710,0.237710,0.2400,-0.00229,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0132,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.817,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.773,0,199.2,0.0
16.064929,3,1,0.237717,0.237717,0.2400,-0.00228,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0131,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.816,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.768,0,199.2,0.0
16.070028,3,1,0.237725,0.237725,0.2400,-0.00227,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0129,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.816,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.768,0,199.2,0.0
16.074366,3,1,0.237732,0.237732,0.2400,-0.00227,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0128,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.816,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.763,0,199.2,0.0
16.078906,3,1,0.237738,0.237738,0.2400,-0.00226,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0127,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.816,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.763,0,199.2,0.0
16.083417,3,1,0.237745,0.237745,0.2400,-0.00225,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0126,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.816,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.784,0,199.2,0.0
16.089095,3,1,0.237754,0.237754,0.2400,-0.00225,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0125,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.816,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.782,0,199.2,0.0
16.093358,3,1,0.237760,0.237760,0.2400,-0.00224,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0123,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.816,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.782,0,199.2,0.0
16.097995,3,1,0.237767,0.237767,0.2400,-0.00223,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0122,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.816,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.793,0,199.2,0.0
16.102632,3,1,0.237774,0.237774,0.2400,-0.00223,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0121,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.816,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.793,0,199.2,0.0
16.107360,3,1,0.237781,0.237781,0.2400,-0.00222,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0120,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.817,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.812,0,199.2,0.0
16.113292,3,1,0.237790,0.237790,0.2400,-0.00221,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0119,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.817,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.812,0,199.2,0.0
