t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,rail_on,u_tube_f,curv_f,rail_k,rail_deg,gate_fine_deg,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
15.645591,3,0,0.275015,0.275015,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00001,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.652272,3,0,0.275015,0.275015,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00001,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.656953,3,0,0.275015,0.275015,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.661520,3,0,0.275015,0.275015,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.666034,3,0,0.275015,0.275015,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.670334,3,0,0.275015,0.275015,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.674678,3,0,0.275015,0.275015,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.679359,3,0,0.275015,0.275015,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.684541,3,0,0.275015,0.275015,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.688743,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.693026,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.697460,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.701610,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.706164,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.710679,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.715511,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.720104,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.724574,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.728802,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.733372,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.738099,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.742828,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.747350,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.751900,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.756190,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.760803,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.765595,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.769964,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.774302,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.779028,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.783920,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.788314,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.792880,3,0,0.275014,0.275014,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.797429,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.802130,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.806480,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.810963,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.815686,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.820285,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.825003,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.829559,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.834052,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.838629,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.843197,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.848703,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.853333,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.857893,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.865613,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.870031,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.874554,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.879183,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.883798,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.888139,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.892674,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.896975,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.901537,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.906081,3,0,0.275013,0.275013,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.910733,3,0,0.275012,0.275012,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.915267,3,0,0.275012,0.275012,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.919697,3,0,0.275012,0.275012,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.924423,3,0,0.275012,0.275012,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.929013,3,0,0.275012,0.275012,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.933567,3,0,0.275012,0.275012,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
15.938189,3,0,0.275012,0.275012,0.2750,+0.00001,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,206.4,0.0
